lat,lng,iso2,population
40.8254,-74.211,US,38427
48.7811,2.2633,FR,29665
19.9333,-105.2333,MX,35824
22.9822,-105.7031,MX,30790
48.0706,114.5228,MN,38150
51.947,-0.283,GB,34266
17.4756,-91.4225,MX,32415
23.5226,116.7134,CN,35570
11.0333,20.2833,TD,38261
32.711,-117.0027,US,38227
38.7568,-9.2748,PT,28112
45.5508,9.3011,IT,34868
9.3658,-70.4369,VE,38110
46.2389,14.3556,SI,37941
33.8002,-117.9935,US,38139
50.8667,17.4833,PL,35890
45.8244,20.4592,RS,38065
35.1575,-3.0017,MA,34025
40.7197,-73.5604,US,38029
18.9625,-101.8069,MX,34243
11.1558,42.7125,DJ,37939
45.5972,9.13,IT,35141
29.6948,-95.6657,US,37979
39.1373,116.0744,CN,34359
34.7761,32.4265,CY,35961
-9.9329,33.9333,MW,34207
48.9261,2.2178,FR,30484
8.9772,79.9138,LK,35000
17.8658,-93.1472,MX,29018
28.0177,-82.5062,US,37704
52.918,-0.638,GB,34592
64.225,27.7333,FI,37622
-24.02,-54.34,PY,37600
20.517,-100.983,MX,27079
18.2333,-94.8667,MX,35155
35.175,136.82,JP,32590
34.7153,134.8681,JP,33822
25.6105,-80.4297,US,37486
47.6965,8.6339,CH,36587
18.0667,-94.4167,MX,30039
34.1267,134.495,JP,35269
48.8833,2.5,FR,30005
40.6647,-73.7044,US,37431
33.9197,8.1336,TN,37365
41.9819,-88.1447,US,37426
46.3627,6.475,FR,35241
48.6078,7.75,FR,33069
14.55,46.8,YE,37315
51.35,-0.249,GB,34872
35.3592,136.9131,JP,34268
6.4833,17.45,CF,36478
20.4511,-101.5289,MX,27389
50.8606,4.3317,BE,18541
39.4583,-0.4628,ES,29649
17.0321,-97.9293,MX,32640
48.8422,2.4186,FR,22248
25.5886,-80.3862,US,37119
41.9761,2.7881,ES,32230
43.5439,19.6514,RS,37059
33.1256,35.8239,SY,37022
26.2261,127.7656,JP,34802
15.8056,102.0311,TH,36923
44,12.65,IT,35003
25.9565,-80.1372,US,36987
42.0125,-87.8436,US,36950
45.5167,9.3333,IT,34341
60.613,15.647,SE,36477
16.6833,-98.4167,MX,30271
20.3953,-89.5339,MX,32796
48.884,2.435,FR,28536
25.4403,-102.1792,MX,33817
51.667,-1.283,GB,33130
13.5367,99.8169,TH,36339
18.9667,-96.7167,MX,31890
19.285,-96.44,MX,33392
7.01,39.97,ET,34369
56.1611,15.5881,SE,35212
33.5533,-7.4822,MA,32782
19.627,-103.417,MX,29190
51.32,-2.21,GB,33108
40.7431,14.5694,IT,34126
2.15,11.3167,GQ,36565
19.5869,-98.5683,MX,33263
55.828,-4.214,GB,31190
50.3333,19.0833,PL,34402
34.0882,-118.3718,US,36475
52.5812,-1.093,GB,32321
40.6553,47.7389,AZ,36200
44.8762,-93.2833,US,36354
48.9102,2.5532,FR,28992
40.652,-112.0093,US,36330
42.2432,-83.1811,US,36321
48.8897,2.1573,FR,30330
19.3375,-102.3631,MX,31100
46.8521,9.5297,CH,35038
3.3614,31.8097,UG,34700
32.0333,34.8833,IL,29146
17.8833,-95.1333,MX,33929
19.1238,-98.7665,MX,31687
52.682,-1.829,GB,33816
26.1682,-80.2017,US,36194
40.795,-74.1616,US,36181
10.4833,104.3167,KH,35990
42.5839,21.575,XK,36085
48.755,2.3221,FR,28230
48.8597,9.185,DE,33803
36.0225,139.7228,JP,34012
-1.5794,30.0694,RW,34544
46.0367,4.0689,FR,34004
41.6344,32.3375,TR,35992
56.4333,9.4,DK,34831
48.9922,2.2603,FR,29079
41.8,20.9167,MK,35847
42.37,-71.1774,US,35939
53.4429,-1.4698,GB,31609
38.0156,-7.8653,PT,35854
44.2049,0.6212,FR,33012
38.6867,-121.3475,US,35881
45.1206,21.2986,RS,35701
-32.1833,25.6167,ZA,32898
40.7033,-73.7078,US,35824
51.9189,4.2567,NL,32768
49.0516,2.1017,FR,31422
34.1021,-118.0579,US,35811
10.938,75.987,IN,33721
48.6713,2.375,FR,30706
40.9167,14.2,IT,31223
49.8353,36.6756,UA,33144
38.6833,29.4,TR,35517
45.7372,7.3206,IT,34082
48.9875,1.9172,FR,32949
34.5428,135.7508,JP,33617
16.7733,-2.9994,ML,35330
38.9667,-76.979,US,35557
22.15,-102.2667,MX,28633
33.9801,-118.1798,US,35521
42.5184,72.2429,KG,35172
16.0533,103.6513,TH,35219
23.45,120.3333,TW,35000
13.05,44.8833,YE,30661
48.7893,2.2888,FR,25342
-38.6625,178.0178,NZ,34527
50.8508,4.3692,BE,27032
41.8,-6.75,PT,35341
48.7711,2.0333,FR,32575
18.4167,-95.1167,MX,27615
7.6178,100.0778,TH,35039
22.57,88.24,IN,29114
46.9903,6.9306,CH,33475
51.8333,4.6833,NL,32290
40.9417,14.2722,IT,29738
15.05,-91.25,GT,35000
33.9417,-118.3018,US,35266
-5.3495,21.41,CD,35183
13.8442,100.4612,TH,23010
34.56,-5.95,MA,31497
19.1333,-97.65,MX,30303
6.5369,21.9919,CF,35204
45.4167,9.2667,IT,32664
48.8275,2.5447,FR,28592
33.8895,-118.3972,US,35183
17.2833,82.1,IN,32957
43.3108,-3.0056,ES,27342
30.6167,-111.05,MX,30429
52.2733,5.1611,NL,32410
13.3364,100.9278,TH,33053
34.3972,68.8697,AF,35008
32.0781,34.8489,IL,25298
38.035,23.7381,GR,25734
50.8703,4.3078,BE,24865
48.7001,2.417,FR,31463
54.5567,23.3544,LT,34968
-24.1,-57.0833,PY,35021
48.8133,2.3444,FR,18577
11.1086,42.3667,DJ,35000
13.6333,-86.4833,NI,34580
39.9686,119.5515,CN,31139
53.707,-1.794,GB,32360
52.228,-0.27,GB,31165
41.0833,14.25,IT,32893
12.7,104.9,KH,31871
55.7839,-3.9852,GB,32590
39.6468,-104.9942,US,34917
26.5,-100.1833,MX,32047
41.4333,76,KG,34822
28.3349,-81.3539,US,34784
35.4249,-119.0279,US,34763
18.235,-72.537,HT,33563
18.6067,-90.7344,MX,29477
0.4608,34.1108,KE,30777
16.4333,103.5,TH,34437
26.8275,-109.6422,MX,30324
50.8365,-0.7792,GB,30925
44.1092,27.2654,BG,34473
48.7775,2.0025,FR,32120
-22.6667,14.5333,NA,34300
-0.5167,34.45,KE,32174
48.765,2.3923,FR,29806
55.7742,-3.9183,GB,30290
-2.7333,-78.8333,EC,33848
40.1224,-75.3398,US,34341
39.4639,-0.4628,ES,32313
39.1783,-77.1957,US,34332
50.4322,2.8333,FR,31606
42.63,21.12,XK,33997
48.8203,2.1303,FR,27683
44.1303,22.1036,RS,34159
38.6657,-90.3315,US,34165
40.6148,-111.8928,US,34124
25.9129,-80.2013,US,34109
17.6256,100.0942,TH,33930
58.7582,17.0185,SE,33916
17.65,-99.5,MX,24719
48.6562,2.3849,FR,28265
6.8647,124.4417,PH,33982
9.1667,35.8333,ET,31809
37.3512,112.3193,CN,31685
11.452,104.519,KH,33231
6.53,-10.3517,LR,33945
45.5333,9.1833,IT,26259
57.3897,21.5644,LV,33372
48.84,2.22,FR,30038
39.8456,-75.3718,US,34000
32.8167,-8.5,MA,28733
-37.981,145.215,AU,29906
19.7714,-98.5803,MX,28609
51.85,4.63,NL,30966
37.5553,-122.2659,US,33901
40.8333,14.5,IT,31612
34.0786,-118.4021,US,33792
11.6167,102.9833,KH,33591
10.4939,99.18,TH,33516
16.5833,121.5,PH,33533
41.9196,-88.0785,US,33617
14.05,-83.3833,NI,33600
-0.3692,35.2839,KE,30023
3.9167,41.8333,KE,30433
1.6744,31.715,UG,31486
38.8653,-77.3586,US,33481
40.5887,-73.666,US,33454
45.4872,16.3761,HR,33322
52.3353,-2.0579,GB,29237
35.9,14.4667,MT,24356
35.3403,33.3192,CY,33207
49.0325,2.4747,FR,30642
14.6664,-86.2186,HN,33260
43.1348,24.7115,BG,33195
16.5431,104.7228,TH,33102
51.795,-0.078,GB,28689
-34.8,-58.3833,AR,28265
48.6567,6.1683,FR,30009
39.4278,-0.4183,ES,26401
9.9609,-84.0731,CR,25866
45.1929,0.7217,FR,30060
43.5409,26.5288,BG,33034
29.25,0.2333,DZ,33060
40.65,35.8333,TR,32900
48.6537,2.4161,FR,29589
40.9536,-73.8134,US,32983
22.89,88.02,IN,30947
-26.8569,-58.3039,PY,32810
25.857,-80.2367,US,32897
40.9359,-74.1177,US,32896
37.6,15.15,IT,29418
40.8446,-73.405,US,32866
49.4092,1.09,FR,28958
4.3754,-7.717,LR,32661
14.653,-90.6524,GT,30747
50.4228,2.7786,FR,30423
42.8,-1.6667,ES,19853
31.4361,-4.2328,MA,29279
43.1689,-2.63,ES,29935
51.92,4.6,NL,29376
44.8086,-0.5478,FR,29669
-1.3667,38.0167,KE,29062
48.0853,19.7867,HU,32304
45.715,4.8083,FR,26583
51.8175,-0.3524,GB,30240
42.1167,48.2,RU,29401
41.8616,-71.4575,US,32564
56.9333,41.0833,RU,30161
27.1936,2.4606,DZ,32518
56.3111,22.3361,LT,32477
45.8214,4.8983,FR,30410
19.0447,-96.4233,MX,27770
-4.215,-69.9411,CO,32450
45.4687,-73.6673,CA,32448
31.7311,-7.0361,MA,29504
33.8884,-118.3531,US,32389
46.7785,6.6408,CH,30157
43.775,7.5,FR,30231
45.6885,5.9153,FR,29993
32.531,-1.9631,MA,28846
4.737,22.819,CF,31453
48.7171,2.4881,FR,29338
40.3752,-80.0493,US,32303
48.5841,2.5832,FR,29792
41.1151,-74.0486,US,32261
-6.2167,-77.85,PE,32026
48.9,2.5667,FR,27201
13.7342,-89.7147,SV,25005
-8.7151,115.1841,ID,30012
48.9,2.5,FR,23960
38.996,-76.9337,US,32163
6.8,29.6833,SS,32083
23.7823,-105.3585,MX,24241
41.4478,1.9769,ES,27175
-0.2817,20.8806,CD,32091
40.9108,29.1617,TR,20139
42.4657,-82.9461,US,32081
13.9576,100.4902,TH,28349
40.7002,-73.6775,US,32055
48.9722,2.2578,FR,26484
13.3611,100.985,TH,29961
22.61,88.25,IN,27818
40.7176,-73.5947,US,32007
20.267,-98.933,MX,29223
58.4546,-134.1739,US,31974
-28.335,31.4161,ZA,29132
-19.2239,-44.935,BR,29105
47.1681,8.5169,CH,30542
34.3722,132.5361,JP,29793
48.7796,2.3151,FR,20769
49.0094,2.3911,FR,28041
62.7333,7.1833,NO,31870
50.65,3.025,FR,27415
39.425,-0.3961,ES,15430
40.8791,-74.1085,US,31802
1.145,33.7094,UG,30745
18.6339,-74.1184,HT,30917
54.04,21.7589,PL,29642
55.5,46.4167,RU,29553
-4.2117,35.7475,TZ,30975
34.2557,-6.6745,MA,28636
55.819,-4.1671,GB,29100
48.7464,2.4883,FR,27684
19.3333,-98.1667,MX,27610
48.7714,2.0739,FR,29332
19.35,-90.7167,MX,26636
24.7366,87.9426,IN,28092
25.0143,121.4672,TW,
-4.3196,-40.7201,BR,26678
48.9372,2.3278,FR,24023
39.3832,-76.5519,US,31451
23.93,88.25,IN,29205
22.54,88.21,IN,25200
41.6336,46.6433,AZ,31300
-34.7167,-55.9583,UY,25949
53.3015,-6.1778,IE,28557
25.9125,-80.3214,US,31367
43.668,7.188,FR,28511
39.8697,48.06,AZ,31310
24.8504,-98.16,MX,29171
50.0833,14.3579,CZ,26275
46.3558,18.7039,HU,30963
53.321,-3.48,GB,25149
26.7833,-101.4167,MX,27314
-5.0567,39.7281,TZ,26450
52.3439,4.9625,NL,29196
38.0667,23.8,GR,21415
41.3932,2.0097,ES,28115
19.5661,-100.4625,MX,27371
2.4758,31.1025,UG,30354
39.8854,-75.328,US,31120
48.8075,2.3361,FR,21721
14.2783,-90.2992,GT,30951
33.9333,-5.2167,MA,28288
13.3171,12.6089,NE,30988
50.6455,2.9876,FR,28006
49.92,1.08,FR,28561
18.9,-97.15,MX,24896
37.9628,-122.3425,US,30990
54.1531,33.2903,RU,27771
57.8833,35.0167,RU,28119
36.7687,10.2332,TN,26720
41.4744,1.9305,ES,28667
47.2042,27.7958,MD,30804
37.586,-122.3669,US,30889
37.5083,22.375,GR,30866
46.3833,16.4333,HR,30455
52.395,-1.979,GB,25410
49.3817,3.3236,FR,28522
48.9922,2.2806,FR,25139
47.505,9.7492,AT,29806
55.9192,-4.3332,GB,28120
26.6528,86.2069,NP,28442
-34.6625,-58.3678,AR,24313
29.3005,31.1683,EG,28246
39.4028,-0.4044,ES,28509
20.2944,-102.7097,MX,24753
21.8667,-105.45,MX,26115
8.0592,98.9189,TH,30499
46.1817,6.1404,CH,22336
40.6328,-73.6364,US,30604
15.8619,-97.0672,MX,25902
3.527,39.056,KE,24837
35.2994,139.2553,JP,27536
10.067,34.5333,ET,30512
54.0833,21.3833,PL,27827
40.7682,-74.2348,US,30484
39.5961,48.9847,AZ,30396
52.009,-0.789,GB,25828
37.3764,-6.0458,ES,25370
20.2019,-89.2881,MX,25751
40.775,14.475,IT,27927
13.625,123.1569,PH,25036
22.1745,88.4184,IN,25922
33.85,130.7,JP,27822
18.5336,-92.6469,MX,22795
39.0052,-77.405,US,30271
-5.8667,144.2167,PG,29765
18.9267,-97.7983,MX,27454
40.2965,-73.9915,US,30241
18.8167,-97.1667,MX,21113
34.3521,-119.0698,US,30233
26.32,127.7639,JP,28167
37.4982,-122.268,US,30185
45.5771,9.0814,IT,27155
-12.1675,44.3939,KM,30000
45.9075,28.1944,MD,30018
52.3528,4.62,NL,27286
34.05,-4.42,MA,27729
22.54,88.14,IN,26432
-34.5333,-58.475,AR,22419
51.628,0.4184,GB,27998
-20.4642,16.6528,NA,28249
47.3981,8.6194,CH,28002
40.4097,44.6431,AM,25039
15.9167,-86,HN,30000
13.8882,100.462,TH,23316
46.0983,19.67,RS,29919
-33.2308,-54.3822,UY,25477
13.3369,-87.8439,SV,29733
13.5259,105.9683,KH,29665
37.15,-3.6167,ES,24388
52.2675,-9.6962,IE,26384
40.6077,-74.2807,US,29895
52.606,-1.9179,GB,26988
44.8578,-0.5317,FR,25292
47.4056,8.4039,CH,26936
18.5667,-97.4333,MX,25228
-24.1578,-49.8269,BR,25855
40.7317,-73.2505,US,29799
37.402,-6.0332,ES,27490
25.7474,-80.3358,US,29778
-34.4714,-57.8442,UY,26231
51.5557,0.2512,GB,25361
47.2081,-1.5014,FR,27383
-2.262,40.9197,KE,24525
50.6558,3.071,FR,21968
8.65,16.85,TD,29597
40.65,47.4833,AZ,29600
48.9503,2.6025,FR,26471
38.2473,-122.009,US,29663
44.3164,9.3237,IT,27410
40.9362,14.2993,IT,22601
38.8648,-77.1878,US,29623
6.9667,80.7667,LK,27500
15.831,78.05,IN,26694
48.7697,2.5228,FR,26974
-17.5,24.2667,NA,28699
26.1844,-81.7031,US,29552
48.9719,2.2828,FR,20893
51.1703,4.4567,BE,26157
22.1514,105.8377,VN,29227
19.1464,-102.2194,MX,26789
45.2506,19.3886,RS,29449
14.0333,-88.9333,SV,29271
42.4649,-83.1824,US,29431
6,-58.3,GY,29298
38.7057,-9.3977,PT,26399
37.4917,71.5575,TJ,28098
-34.4833,-54.35,UY,25422
14.9167,-88.2333,HN,29283
16.4811,99.5222,TH,29178
51.3211,-0.1386,GB,25695
55.9333,12.3167,DK,28313
18.8167,-97.0667,MX,23112
55.7716,-4.3347,GB,26600
37.4671,-122.1352,US,29314
52.1617,4.5283,NL,27109
9.215,123.514,PH,28915
8.51,-80.36,PA,28766
21.0153,-89.8744,MX,24910
40.9167,14.15,IT,25755
48.8239,2.2117,FR,23251
48.6979,2.5044,FR,25354
30.2833,31.2,EG,26694
41.0052,-73.668,US,29163
43.5805,7.0538,FR,27072
51.36,0.61,GB,25000
13.4097,100.0017,TH,28493
49.0264,2.2275,FR,26576
46.1278,3.4267,FR,24854
48.8529,2.6027,FR,25610
40.5489,34.9533,TR,28879
35.3897,136.7828,JP,25752
54.6566,-1.6768,GB,25455
11.6667,-1.0667,BF,28612
48.8422,2.6983,FR,26806
18.3676,-97.3004,MX,21100
14.9942,103.1022,TH,28613
-4.2169,33.1864,TZ,26584
48.9656,89.9632,MN,28496
50.6881,2.8811,FR,24778
55.8997,-4.4006,GB,26320
17.5667,-99.4,MX,21720
13.0333,77.55,IN,13063
33.05,-3.9908,MA,25584
14.8833,38.8167,ER,28492
41.5753,24.7128,BG,28541
48.7847,1.9589,FR,25575
53.3,-6.14,IE,23857
31.8139,34.7783,IL,26217
40.8192,-74.1571,US,28478
52.1667,4.4667,NL,24426
40.7883,-76.555,US,28457
44.8651,-0.5996,FR,23924
12.8833,-7.55,ML,23919
-34.7058,-58.5047,AR,23586
52.4775,-0.9206,GB,22911
19.3167,-98.2283,MX,22082
41.9167,22.4125,MK,28330
9.8667,-83.9167,CR,22775
56.5067,27.3308,LV,26839
32.2328,34.9503,IL,26200
40.8917,-73.9736,US,28402
32.6541,-5.9214,MA,25388
1.2503,-70.235,CO,28382
53.4828,-2.1582,GB,23689
50.6369,3.1103,FR,21017
41.7444,-87.7686,US,28289
46.4667,6.85,CH,19891
35.7887,10.6274,TN,25000
36.1368,-115.1299,US,28231
-8.7656,148.2347,PG,28198
55.8667,38.2,RU,25424
48.4306,0.0931,FR,25775
7.9112,98.3475,TH,26078
1.6167,16.05,CG,28179
50.3569,-4.09,GB,24103
51.586,-1.762,GB,22698
-34.7,-58.2833,AR,20876
39.1047,26.5536,GR,27871
49.4072,1.0531,FR,25771
48.9767,2.3272,FR,22165
60.7944,11.0678,NO,27947
42.4556,-71.059,US,28016
48.8214,2.4728,FR,19516
46.5353,6.5897,CH,20927
-23.3167,17.0833,NA,25219
39.9495,-75.3039,US,27939
-25.2167,25.6667,BW,26900
19.6833,-101.95,MX,19081
23.6333,-103.6397,MX,21702
39.5,-0.3522,ES,24904
45.6,9.2333,IT,23581
13.9968,100.5891,TH,24625
50.5303,2.6408,FR,25193
10.2806,15.3722,TD,27770
50.6333,5.5333,BE,24251
12.1837,18.7,TD,27763
45.5475,13.7307,SI,25753
37.8833,41.1333,TR,26730
43.48,-1.56,FR,25532
16.4743,80.7128,IN,25545
34.4144,-119.8581,US,27707
20.2933,-103.1897,MX,21596
52.125,4.445,NL,25479
46.3667,15.1167,SI,25594
41.0167,40.5167,TR,26989
37.3667,-6.0167,ES,22088
48.9739,2.2014,FR,24681
42.4333,21.0333,XK,27324
21.4465,-158.0147,US,27562
18.3583,-100.6667,MX,24533
30.9833,41.0167,SA,27449
32.5689,-117.1184,US,27440
48.7439,2.3928,FR,23853
49.4311,1.0539,FR,22291
16.2394,52.1638,YE,27404
21.2,-97.7331,MX,23573
45.6847,9.7178,IT,25358
-15.245,-40.6239,BR,23327
52.1844,20.8395,PL,23332
35.9122,14.5042,MT,16854
40.9236,-73.9983,US,27327
33.5491,-117.6416,US,27277
19.7167,-99.05,MX,19600
40.75,14.5,IT,25207
33.9598,-4.9954,MA,24594
40.6858,-75.2209,US,27189
27.0625,-101.5467,MX,23413
40.622,-79.1552,US,27142
13.8667,-88.6333,SV,26989
34.5947,135.7069,JP,23731
48.9469,2.1456,FR,23611
36.0819,9.3747,TN,26960
48.8619,2.5064,FR,20915
11.2833,-15.25,GW,26999
30.6028,31.5372,EG,24359
56.561,-2.586,GB,23940
39.4552,-76.8144,US,27007
47.8078,9.6417,DE,24943
33.9885,-118.1877,US,26973
48.9944,2.1958,FR,21638
37.5154,-122.2955,US,26941
52.5987,-1.0763,GB,23849
18.3667,-95.75,MX,24565
38.4014,-0.4367,ES,24363
17.9,-94.8167,MX,20887
52.0833,16.65,PL,24086
3.5337,16.0666,CF,26809
37.2,-3.6333,ES,22358
41.3406,-74.166,US,26813
32.7331,-117.0344,US,26811
40.6858,-73.371,US,26801
-22.8166,47.8332,MG,24764
53.4727,-2.999,GB,22242
16.8031,81.6419,IN,24112
46.1944,100.7181,MN,26252
20.7,-97.3,MX,23675
-41.5167,173.95,NZ,26400
33.9759,-118.0689,US,26654
25.4937,-80.4369,US,26652
45.6434,9.1374,IT,23456
8.4167,-9.75,LR,26594
25.7469,-80.3684,US,26620
52.45,-1.7666,GB,21817
17.4069,104.7808,TH,26437
46.2322,6.0791,CH,24144
17.2077,-97.6798,MX,21391
48.8086,2.1886,FR,20702
55.5,25.6028,LT,26491
14.1833,120.8,PH,23973
20.3028,-89.4183,MX,23096
44.3506,2.575,FR,24319
55.0722,24.2806,LT,26427
14.4675,100.1169,TH,26164
-6.1478,143.6572,PG,26252
19.1666,30.4833,SD,26404
55.9046,-4.225,GB,23540
52.906,-1.505,GB,23958
49.9754,92.0661,MN,26319
30.1453,31.2343,EG,21321
45.1939,5.6856,FR,22906
45.6667,9.1667,IT,23463
44.8792,-0.5217,FR,23128
36.4432,-121.3426,US,26207
41.5053,2.3928,ES,20936
11.4333,-85.8333,NI,26046
40.8221,-73.988,US,26133
44.8853,-0.65,FR,24109
42.396,-71.1795,US,26113
13.5812,100.7957,TH,23630
48.8502,2.6508,FR,22361
21.1667,-89.4667,MX,23240
17.2,-100.4333,MX,20515
43.9731,19.5597,RS,26022
37.3833,-6.05,ES,17366
52.8463,-8.9807,IE,24253
45.6333,-73.85,CA,26025
48.0167,91.5667,MN,26023
13.6519,100.2572,TH,21904
39.2042,48.4958,AZ,25846
15.8758,104.6223,TH,25858
34.6003,135.6956,JP,23264
48.7039,2.4605,FR,23775
36.7669,8.3136,DZ,25594
30.547,31.2673,EG,23390
52.3364,-0.1717,GB,23732
50.6781,3.1508,FR,21087
31.57,-9.01,MA,22714
67.6378,53.0067,RU,24775
39.6239,19.9214,GR,24838
14.0194,99.5311,TH,25651
21.811,-105.2079,MX,18365
11.0833,105.8,KH,23956
46.1833,6.1,CH,18977
29.7882,-95.1724,US,25718
6.0704,-8.13,LR,25678
36.5942,2.443,DZ,25225
33.7711,-84.2968,US,25696
48.9906,2.3228,FR,21647
48.0667,11.6667,DE,21542
-33.1333,-58.3,UY,24406
50.6128,3.0144,FR,22426
21.3344,-158.0262,US,25641
39.095,-76.8622,US,25631
37.6737,-122.1349,US,25569
37.8417,41.9458,TR,25480
37.5833,15.1,IT,23399
57.629,18.3071,SE,24942
37.9197,-122.3025,US,25508
-1.483,-77.987,EC,24881
19.0122,-97.0328,MX,21102
9.9985,-84.1169,CR,18988
25.7464,-80.3049,US,25387
45.73,4.8,FR,22141
51.2772,4.4178,BE,22874
51.421,0.809,GB,21319
19.55,-98.9,MX,19656
16.9542,-96.4792,MX,22545
34.1103,-118.1573,US,25329
-0.6883,10.2319,GA,25310
48.6618,2.3461,FR,20619
48.6943,2.2958,FR,20964
29.5644,-104.4164,MX,22744
45.764,4.78,FR,22403
34.1256,134.5469,JP,22670
40.6242,49.5575,AZ,22000
27.4612,-82.5821,US,25227
-30.159,27.48,LS,24992
26.6349,-80.0968,US,25216
45.35,19.0033,HR,24938
48.7834,2.1834,FR,22649
-3.55,143.6333,PG,25143
18.4454,-66.1759,PR,25121
13.8167,104.9667,KH,24380
53.5628,20.9853,PL,22813
37.5164,42.4611,TR,25059
51.61,-3.65,GB,20612
55.9024,-3.6431,GB,22920
54.2535,20.8082,PL,22984
48.7786,2.2906,FR,19606
7.0006,19.1808,CF,24661
50.26,-5.051,GB,21555
48.5333,2.6289,FR,21071
19.2038,-103.8086,MX,19385
49.1006,6.1539,FR,21749
39.3167,-7.4167,PT,24930
32.8506,-96.7937,US,24985
51.5402,-2.411,GB,21789
29.9014,-90.0279,US,24953
20.4667,-102.15,MX,21226
17.7667,-96.3,MX,22699
45.7981,15.1628,SI,24183
19.81,-102.7047,MX,19018
50.722,-1.798,GB,18960
45.55,9.1833,IT,18797
37.7268,-120.9402,US,24881
18.9,-97,MX,21370
53.108,-2.0234,GB,20768
28.594,30.8516,EG,22221
40.733,-74.2711,US,24784
49.2044,-0.3253,FR,22638
40.6634,-73.6104,US,24727
41.9029,-87.8642,US,24703
38.0824,106.339,CN,22040
41.3411,-74.1667,US,24666
50.2364,106.2064,MN,24235
48.8111,2.5717,FR,20025
-43.3,-65.1,AR,24616
34.0061,36.2086,LB,24000
38.9699,-77.3867,US,24601
48.6883,2.3775,FR,17007
50.15,-5.07,GB,21797
35.3667,136.7667,JP,22415
34.5628,135.7167,JP,21145
48.7664,2.3533,FR,19863
38.7589,-9.2261,PT,14530
40.6644,-73.6383,US,24550
14.8,100.6269,TH,24166
28.3333,-100.8333,MX,21376
38.8492,-76.9225,US,24522
31.7886,34.7053,IL,22453
39.9101,119.5468,CN,19751
45.55,9.1667,IT,20019
32.8718,-97.2515,US,24481
52.8306,-6.9317,IE,24272
51.1547,4.4458,BE,21947
51.0314,2.3439,FR,20479
53.7567,-1.453,GB,21010
40.9,-8.5,PT,21713
37.6942,-122.1159,US,24430
14.3167,-16.4167,SN,24243
48.8411,2.1344,FR,20830
48.8456,2.1869,FR,17762
38.7332,-77.1149,US,24351
40.8784,-74.0814,US,24347
32.1142,34.9772,IL,21848
48.5177,2.6402,FR,22177
-34.6333,-58.5667,AR,17481
34.2886,-118.4363,US,24322
12.6086,102.1039,TH,23835
41.2883,-73.9227,US,24295
47.836,-122.1877,US,24291
33.8333,35.5333,LB,9000
40.0758,20.1389,AL,23437
39.7225,43.0544,TR,24168
38.9215,-77.2273,US,24261
40.9556,14.2708,IT,16131
57.5381,25.4231,LV,22971
57.7919,14.2756,SE,22000
38.8477,-77.1305,US,24180
45.5697,19.6378,RS,24112
17.0872,120.9756,PH,24104
20.5167,-13.05,MR,24021
27.2272,31.1944,EG,20065
24.2167,23.3,LY,24132
41.9225,-87.8163,US,24098
41.7347,27.2253,TR,24004
-6.7586,38.9289,TZ,23050
55.878,-4.389,GB,21854
28.4727,-81.4169,US,24004
45.5833,9.1333,IT,21500
32.285,34.9811,IL,21451
18.2167,-94.8333,MX,17312
50.6283,3.11,FR,18437
-0.4833,15.9,CG,23952
59.9086,30.5136,RU,13501
-1.6056,-79.0031,EC,23874
38.5515,106.2465,CN,12922
48.9344,2.4244,FR,16139
48.975,1.7117,FR,20499
51.5425,0.6535,GB,20737
-11.6333,34.3,MW,22108
48.8183,2.4347,FR,14001
6.6147,100.0681,TH,23612
48.7333,2.4167,FR,21214
48.6325,2.3028,FR,19965
13.1119,99.9458,TH,23235
25.7333,32.7125,EG,15091
22.4521,88.1853,IN,16764
40.2546,40.226,TR,23690
34.0401,-117.93,US,23705
45.5333,9.1333,IT,20003
20.1256,-88.9214,MX,19821
26.4003,-99.0253,MX,19998
47.8533,-122.2762,US,23620
12.5418,-70.022,AW,21495
38.5477,-121.3553,US,23602
41.3833,33.7833,TR,23485
33.9631,-118.183,US,23569
30.8375,35.6044,JO,23512
40.6728,-73.3932,US,23561
32.8376,-116.9268,US,23545
26.1994,127.7547,JP,19735
39.4222,-0.3906,ES,21415
51.5631,0.1133,GB,13069
47.5508,7.5358,CH,21150
25.8878,-80.3569,US,23474
50.6694,3.1308,FR,20485
48.35,39.7167,UA,21324
48.7025,2.3125,FR,19858
40.5848,-74.2284,US,23408
47.4331,8.5719,CH,19864
-0.989,-77.8159,EC,23307
53.2158,-6.6669,IE,21393
34.0512,-117.9681,US,23382
48.9602,2.0684,FR,21098
38.7944,-9.1053,PT,18469
30.8057,31.207,EG,20599
17.7833,-94.6333,MX,19587
50.119,-5.537,GB,20812
46.382,6.2389,CH,20272
35.9,14.4333,MT,20241
51.0253,2.3917,FR,20925
41.8798,-87.8442,US,23158
47.9312,1.921,FR,21070
35.6281,138.535,JP,20857
48.2,11.3667,DE,19967
-2.9167,29.6167,BI,21767
33.8951,-5.6021,MA,19077
50.6047,3.0878,FR,19477
41.1181,-74.0681,US,23055
57.5091,-1.7832,GB,19270
56.8169,24.6047,LV,22978
49.2756,2.4683,FR,20298
47.3923,8.0446,CH,21268
48.3853,2.9508,FR,20712
40.15,26.4,TR,22789
55.816,-4.026,GB,20290
16.8667,-96.7833,MX,19849
53.4559,-2.3683,GB,19634
19.0667,-97.9667,MX,17472
33.9057,-118.2682,US,22901
